GeneID,GeneSymbol,GeneBiotype,VH09_S40,VH06_S37,VH03_S34,VH02_S33,VH10_S41,VH11_S42,VH07_S38,VH04_S35,VH05_S36,VH12_S43,VH08_S39,VH01_S32
ENSMUSG00000051469,Zfp24,protein_coding,1893,1163,1400,1460,1346,1375,1698,1148,915,1607,1452,1452
ENSMUSG00000047989,Ino80c,protein_coding,1115,316,541,885,649,583,618,480,242,944,506,899
ENSMUSG00000000420,Galnt1,protein_coding,4507,2154,2990,3820,3056,2943,3518,2286,1638,4224,2890,3810
ENSMUSG00000091363,Gm7701,processed_pseudogene,123,76,74,97,86,92,80,88,41,148,84,149
ENSMUSG00000065532,Mir187,miRNA,2,0,0,0,1,1,0,3,2,4,0,1
ENSMUSG00000024273,2700062C07Rik,protein_coding,264,128,227,192,220,175,282,159,72,252,195,245
ENSMUSG00000040446,Rprd1a,protein_coding,917,306,610,686,721,658,646,559,201,811,617,680
ENSMUSG00000095437,Gm23606,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024270,Slc39a6,protein_coding,1686,1159,1273,1222,1138,1139,1636,1069,935,1363,1341,1130
ENSMUSG00000024271,Elp2,protein_coding,2038,1326,1697,1433,1391,1485,2073,1322,941,1683,1742,1720
ENSMUSG00000039616,Mocos,protein_coding,344,78,94,193,205,295,119,84,72,199,80,174
ENSMUSG00000084472,n-R5s23,rRNA,0,0,0,1,1,6,1,0,0,1,0,0
ENSMUSG00000054745,Gm9955,protein_coding,0,0,0,0,1,0,3,0,0,0,1,0
ENSMUSG00000034295,Fhod3,protein_coding,290,222,442,260,460,341,456,260,274,321,383,318
ENSMUSG00000088920,Gm24294,misc_RNA,0,0,5,0,2,1,0,1,0,0,2,3
ENSMUSG00000024269,Tpgs2,protein_coding,286,249,530,222,284,286,572,324,154,260,526,236
ENSMUSG00000033632,AW554918,protein_coding,784,414,809,536,528,631,842,532,295,644,837,622
ENSMUSG00000089908,Gm16558,processed_pseudogene,29,16,26,17,22,19,34,13,13,20,34,12
ENSMUSG00000024268,Celf4,protein_coding,87,33,49,66,85,84,72,49,52,77,69,93
ENSMUSG00000114306,AC144938.1,antisense_RNA,9,4,5,7,5,4,9,5,2,8,7,6
ENSMUSG00000084537,Gm25845,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114511,AC121094.1,antisense_RNA,4,0,0,3,4,0,2,2,1,5,12,6
ENSMUSG00000087121,Gm7847,processed_pseudogene,4,0,0,0,1,0,0,0,0,0,0,2
ENSMUSG00000088098,Gm23674,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087879,Gm26106,ribozyme,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046636,Gm7729,unprocessed_pseudogene,5,8,5,6,4,12,4,5,3,7,3,3
ENSMUSG00000087940,Gm24246,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033628,Pik3c3,protein_coding,1723,795,1168,1169,1094,1158,1356,934,679,1436,1117,1295
ENSMUSG00000091785,Rpl29-ps5,processed_pseudogene,0,3,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000088126,Gm22870,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055771,Gm7936,processed_pseudogene,2,2,1,3,3,0,1,1,2,4,0,1
ENSMUSG00000057455,Rit2,protein_coding,0,0,0,0,1,1,3,0,0,0,0,0
ENSMUSG00000095685,Gm23283,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024261,Syt4,protein_coding,5,0,9,0,10,15,5,2,1,5,4,1
ENSMUSG00000096934,Gm26658,lincRNA,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000077169,Gm25396,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024259,Slc25a46,protein_coding,1114,325,817,817,676,795,969,524,176,909,741,848
ENSMUSG00000092124,B930094E09Rik,protein_coding,15,19,19,3,15,10,12,16,20,19,9,14
ENSMUSG00000024260,Sap130,protein_coding,1525,792,1299,1072,922,1144,1394,892,562,1160,1262,1271
ENSMUSG00000041915,Ammecr1l,protein_coding,1946,917,1650,1573,1523,1502,1762,1197,624,1810,1632,1732
ENSMUSG00000097748,Gm26533,lincRNA,10,6,16,10,14,6,12,9,9,11,7,14
ENSMUSG00000024258,Polr2d,protein_coding,427,339,433,380,372,287,553,390,274,416,429,421
ENSMUSG00000024400,Wdr33,protein_coding,4115,2396,2911,3089,3129,3130,3419,2582,1960,3661,3036,3500
ENSMUSG00000091561,Gm6665,protein_coding,38,34,32,37,17,38,38,31,21,54,45,25
ENSMUSG00000096926,Gm26823,lincRNA,380,171,302,299,266,303,314,259,116,363,320,363
ENSMUSG00000044982,Sft2d3,protein_coding,617,599,475,444,477,446,588,394,544,588,480,556
ENSMUSG00000024395,Lims2,protein_coding,1308,507,579,554,1020,1143,554,622,468,1029,577,921
ENSMUSG00000052229,Gpr17,protein_coding,554,156,207,228,452,388,197,225,155,344,219,359
ENSMUSG00000024388,Myo7b,protein_coding,90,31,34,45,64,61,27,35,37,54,26,52
ENSMUSG00000084824,Gm16344,antisense_RNA,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000085300,Gm16345,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024384,Iws1,protein_coding,3357,2096,2594,2505,2111,2144,2868,2089,1833,2906,2595,2572
ENSMUSG00000024386,Proc,protein_coding,20,9,8,18,12,15,22,10,15,24,6,8
ENSMUSG00000097363,Gm26717,lincRNA,13,3,20,14,9,9,15,6,14,16,11,5
ENSMUSG00000024383,Map3k2,protein_coding,3369,1495,2527,2393,2159,2544,2912,1813,1062,2639,2318,2541
ENSMUSG00000024382,Ercc3,protein_coding,1184,762,1037,871,887,924,1074,829,589,1078,957,1125
ENSMUSG00000089529,Gm22325,misc_RNA,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097413,A830052D11Rik,lincRNA,52,25,31,29,32,38,23,27,21,34,28,11
ENSMUSG00000024381,Bin1,protein_coding,2189,1439,1338,1379,2114,1619,1517,1175,1534,1566,1350,1469
ENSMUSG00000109238,Gm35060,protein_coding,12,4,8,18,10,8,3,7,3,19,9,23
ENSMUSG00000109232,Gm44577,bidirectional_promoter_lncRNA,7,3,3,7,3,3,3,7,1,7,1,9
ENSMUSG00000108896,Gm20136,processed_pseudogene,1,0,0,3,0,0,0,1,0,0,0,1
ENSMUSG00000090523,Gypc,protein_coding,902,714,1094,919,752,684,1184,855,598,764,1054,850
ENSMUSG00000087715,Gm25826,snoRNA,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000097553,4930455D15Rik,lincRNA,1,0,0,0,0,2,0,0,3,0,0,0
ENSMUSG00000024379,Tslp,protein_coding,88,20,57,90,60,58,67,38,19,75,56,93
ENSMUSG00000095233,Gm26378,snRNA,3,0,2,1,4,0,2,2,0,2,0,2
ENSMUSG00000038299,Wdr36,protein_coding,1517,596,931,1286,956,862,1194,654,465,1362,932,1215
ENSMUSG00000098252,Mir6361,miRNA,0,2,1,0,0,0,3,1,0,2,0,0
ENSMUSG00000097710,2310026I22Rik,lincRNA,2,1,0,0,0,0,1,0,1,0,0,1
ENSMUSG00000038128,Camk4,protein_coding,411,500,703,379,372,325,769,527,338,402,729,430
ENSMUSG00000088077,Gm22814,snRNA,4,4,2,2,1,1,10,2,0,1,3,0
ENSMUSG00000024378,Stard4,protein_coding,2168,1822,2364,1578,1738,1696,3114,1969,1230,2132,2440,1821
ENSMUSG00000042834,Nrep,protein_coding,10593,16743,22086,13691,12536,10414,30138,18210,11581,14006,24342,11799
ENSMUSG00000073610,Gm10549,protein_coding,12,15,17,4,5,4,30,5,9,7,15,7
ENSMUSG00000087590,Epb41l4aos,lincRNA,247,134,128,149,195,163,242,128,103,270,196,199
ENSMUSG00000092819,Gm23639,snoRNA,32,9,41,40,31,31,30,23,10,26,16,23
ENSMUSG00000024376,Epb41l4a,protein_coding,732,300,454,498,432,578,522,412,296,628,499,564
ENSMUSG00000088501,Gm22788,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077263,Gm24432,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096804,Gm23411,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073607,Gm10548,transcribed_processed_pseudogene,115,60,95,95,65,75,131,75,56,110,96,121
ENSMUSG00000005871,Apc,protein_coding,9666,5299,7812,8804,6929,6627,8752,5928,4238,9737,7923,8917
ENSMUSG00000014504,Srp19,protein_coding,850,363,611,602,572,518,668,461,228,687,515,691
ENSMUSG00000005873,Reep5,protein_coding,3198,1972,2608,2440,2463,2657,3206,2130,1400,2595,2435,2570
ENSMUSG00000014503,Pkd2l2,protein_coding,270,160,239,226,221,225,269,219,100,278,254,286
ENSMUSG00000036501,Fam13b,protein_coding,2698,1320,2041,1980,1759,1895,2362,1810,1008,2278,2088,2063
ENSMUSG00000084467,n-R5s24,rRNA,0,1,0,0,1,0,6,2,0,1,0,0
ENSMUSG00000012282,Wnt8a,protein_coding,1,0,0,1,4,0,1,1,1,4,4,0
ENSMUSG00000035984,Nme5,protein_coding,130,57,108,107,114,121,132,62,32,130,71,121
ENSMUSG00000049357,4933408B17Rik,protein_coding,73,63,71,67,58,76,97,78,58,79,88,77
ENSMUSG00000003778,Brd8,protein_coding,3621,2369,2934,2674,2674,2621,3399,2714,1924,3242,3214,3026
ENSMUSG00000003779,Kif20a,protein_coding,619,1024,1035,839,849,561,1157,1048,786,604,1127,479
ENSMUSG00000024370,Cdc23,protein_coding,1586,1205,1703,1334,1345,1348,1918,1307,1000,1500,1667,1426
ENSMUSG00000064857,n-R5s25,rRNA,2,3,1,2,0,2,0,1,0,0,0,0
ENSMUSG00000024366,Gfra3,protein_coding,11,5,12,10,17,15,11,2,11,6,7,12
ENSMUSG00000044201,Cdc25c,protein_coding,120,193,289,195,191,97,249,227,164,144,272,84
ENSMUSG00000078240,Gm3550,protein_coding,19,37,36,28,37,8,36,33,41,35,28,11
ENSMUSG00000097755,2010110K18Rik,lincRNA,19,5,14,15,10,5,11,10,5,14,13,12
ENSMUSG00000034300,Fam53c,protein_coding,2129,1835,1963,1676,1739,1839,2261,1548,1711,1944,1869,1769
ENSMUSG00000038773,Kdm3b,protein_coding,6162,3356,4130,3892,4101,4304,4420,3611,3225,4770,4336,4658
ENSMUSG00000097507,Gm26538,lincRNA,2,1,1,0,0,1,1,5,0,8,0,1
ENSMUSG00000038555,Reep2,protein_coding,122,105,101,96,114,122,101,94,75,105,104,103
ENSMUSG00000038418,Egr1,protein_coding,527,431,802,567,482,678,947,503,596,484,1438,837
ENSMUSG00000024360,Etf1,protein_coding,5145,1870,2844,4166,3308,2929,3281,2104,1314,4538,2717,4295
ENSMUSG00000024359,Hspa9,protein_coding,4895,2054,2900,4150,3631,2919,3474,2170,1793,4237,2630,3745
ENSMUSG00000089239,Gm22200,snoRNA,11,1,4,6,3,12,8,12,1,7,9,17
ENSMUSG00000065904,Gm26109,snoRNA,13,8,9,20,9,7,12,5,2,17,15,8
ENSMUSG00000037815,Ctnna1,protein_coding,14097,9072,12977,11306,10343,10916,13463,10315,7891,11636,12731,11897
ENSMUSG00000071862,Lrrtm2,protein_coding,1215,580,796,792,802,935,1041,631,319,1017,833,850
ENSMUSG00000024357,Sil1,protein_coding,950,814,786,637,706,737,992,721,900,722,884,893
ENSMUSG00000062742,Gm5239,protein_coding,0,0,0,0,2,1,0,0,0,0,0,1
ENSMUSG00000097769,Snhg4,processed_transcript,355,95,170,219,246,130,196,103,47,293,113,215
ENSMUSG00000099703,Gm28285,protein_coding,16,4,10,11,9,9,5,4,2,13,4,20
ENSMUSG00000088059,Mir1949,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105743,Mir1949,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065649,Snora74a,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104863,AC121821.1,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037236,Matr3,protein_coding,6294,3700,5534,4654,4662,4501,6700,4378,2658,5414,5203,4634
ENSMUSG00000102496,Gm36989,TEC,285,114,332,197,183,170,330,165,19,222,174,177
ENSMUSG00000037058,Paip2,protein_coding,3304,1338,2465,2226,2087,2278,2694,1890,893,2652,2299,2567
ENSMUSG00000024354,Slc23a1,protein_coding,586,214,371,336,340,349,405,259,224,443,301,426
ENSMUSG00000024353,Mzb1,protein_coding,132,39,98,57,88,118,72,50,27,81,59,59
ENSMUSG00000073600,Prob1,protein_coding,794,758,889,414,727,852,882,576,806,656,841,500
ENSMUSG00000024352,Spata24,protein_coding,197,210,238,173,207,204,256,228,199,219,247,218
ENSMUSG00000024350,Dnajc18,protein_coding,1446,926,1275,1233,1161,1085,1568,1178,777,1467,1407,1424
ENSMUSG00000073598,1700066B19Rik,protein_coding,67,14,21,44,11,22,17,7,18,48,15,37
ENSMUSG00000073599,Ecscr,protein_coding,1313,779,1053,1064,938,947,1317,951,590,1275,1148,1172
ENSMUSG00000024349,Tmem173,protein_coding,584,178,230,787,464,280,294,302,136,819,245,824
ENSMUSG00000091842,Gm16490,processed_pseudogene,0,2,1,1,0,0,0,0,0,1,0,1
ENSMUSG00000091896,Ube2d2a,protein_coding,2672,1624,2067,2264,1982,2097,2675,1550,1141,2537,2023,2253
ENSMUSG00000046668,Cxxc5,protein_coding,374,479,528,265,301,413,615,362,523,321,520,353
ENSMUSG00000100320,Gm29417,antisense_RNA,11,16,22,7,23,15,27,9,25,15,22,14
ENSMUSG00000080529,Gm23882,miRNA,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000024347,Psd2,protein_coding,23,15,11,30,25,35,29,18,17,47,31,32
ENSMUSG00000060275,Nrg2,protein_coding,80,132,89,33,72,96,107,73,167,61,123,57
ENSMUSG00000043991,Pura,protein_coding,1384,1212,1353,949,1186,1307,1537,958,1026,1311,1248,1084
ENSMUSG00000109836,Gm45884,TEC,901,357,819,542,612,755,886,544,190,790,732,672
ENSMUSG00000110185,Igip,protein_coding,354,97,297,247,232,240,322,163,32,310,275,277
ENSMUSG00000046727,Cystm1,protein_coding,863,459,630,619,612,662,797,395,298,798,516,833
ENSMUSG00000024346,Pfdn1,protein_coding,566,405,546,409,452,454,719,419,316,529,526,456
ENSMUSG00000024486,Hbegf,protein_coding,657,533,688,420,461,642,745,461,477,467,615,553
ENSMUSG00000024485,Slc4a9,protein_coding,7,12,1,5,2,10,5,7,5,6,5,10
ENSMUSG00000024483,Ankhd1,protein_coding,5324,2333,3977,3867,3374,3818,4410,2923,1709,4439,3791,4475
ENSMUSG00000085172,Gm6542,processed_pseudogene,75,31,52,52,36,58,57,41,19,57,53,48
ENSMUSG00000090264,Eif4ebp3,protein_coding,64,40,33,40,54,45,55,53,22,49,42,57
ENSMUSG00000006050,Sra1,protein_coding,2219,1321,1426,1874,1832,1437,1845,1424,1109,2398,1502,2133
ENSMUSG00000033272,Slc35a4,protein_coding,1751,893,1465,1562,1310,1287,1604,1085,583,1691,1394,1672
ENSMUSG00000044719,E230025N22Rik,protein_coding,19,10,18,30,23,23,17,11,17,35,18,28
ENSMUSG00000051439,Cd14,protein_coding,3052,184,254,6440,1979,925,300,326,212,6229,188,5159
ENSMUSG00000006850,Tmco6,protein_coding,508,342,367,389,354,395,443,358,340,480,340,465
ENSMUSG00000014294,Ndufa2,protein_coding,1381,1728,1118,1015,1311,1085,1854,1165,1692,1444,1228,1162
ENSMUSG00000024474,Ik,protein_coding,2292,1140,1613,1558,1690,1553,1922,1324,836,1921,1503,1884
ENSMUSG00000042660,Wdr55,protein_coding,270,209,241,240,218,200,305,176,205,247,207,233
ENSMUSG00000044595,Dnd1,protein_coding,65,39,49,43,42,31,46,41,41,54,47,48
ENSMUSG00000001380,Hars,protein_coding,1174,753,887,957,860,793,1050,709,666,1023,847,951
ENSMUSG00000019143,Hars2,protein_coding,1030,791,930,841,858,821,1153,824,790,1030,985,930
ENSMUSG00000001383,Zmat2,protein_coding,1067,590,781,741,755,688,893,707,607,813,784,862
ENSMUSG00000065145,Vaultrc5,misc_RNA,255,164,225,169,218,156,158,174,241,164,93,151
ENSMUSG00000095604,Gm23424,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063514,Gm6756,processed_pseudogene,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000103442,Pcdha1,protein_coding,0,1,1,0,0,4,2,0,3,0,0,0
ENSMUSG00000103386,Gm37751,antisense_RNA,0,2,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000104148,Pcdha2,protein_coding,1,1,0,0,1,6,1,3,1,3,4,2
ENSMUSG00000102312,Pcdha3,protein_coding,0,4,1,0,3,4,6,2,3,3,2,1
ENSMUSG00000104252,Pcdha4,protein_coding,1,0,1,2,0,0,1,0,0,1,1,0
ENSMUSG00000102634,Gm38225,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103458,Gm42416,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103092,Pcdha5,protein_coding,21,13,10,5,13,8,27,7,21,7,10,15
ENSMUSG00000103384,Gm37753,antisense_RNA,0,1,0,0,1,0,1,0,1,1,0,1
ENSMUSG00000103707,Pcdha6,protein_coding,2,5,7,5,3,1,1,6,7,3,3,5
ENSMUSG00000102836,Gm37013,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104318,Pcdha7,protein_coding,6,10,13,7,4,5,12,7,12,11,8,9
ENSMUSG00000103125,Gm37388,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104240,Gm36858,unprocessed_pseudogene,7,7,6,5,5,4,10,3,2,7,7,8
ENSMUSG00000103800,Pcdha8,protein_coding,6,12,9,6,5,3,16,11,12,4,6,11
ENSMUSG00000103770,Pcdha9,protein_coding,8,18,8,10,1,8,14,11,6,12,15,6
ENSMUSG00000007440,Pcdha11,protein_coding,9,23,25,13,15,6,34,19,19,16,18,11
ENSMUSG00000073594,Gm10545,antisense_RNA,2,3,4,3,3,1,6,1,1,2,9,1
ENSMUSG00000102206,Pcdha11,protein_coding,2,2,7,6,2,0,2,4,2,6,5,6
ENSMUSG00000103601,Gm18150,unprocessed_pseudogene,4,2,3,3,2,11,2,4,1,5,3,1
ENSMUSG00000103310,Pcdha12,protein_coding,8,11,10,11,6,8,14,11,9,6,12,6
ENSMUSG00000102232,Gm19035,transcribed_processed_pseudogene,7,7,1,5,1,7,7,8,1,5,6,2
ENSMUSG00000103255,Pcdhac1,protein_coding,8,25,16,5,12,15,26,20,15,3,13,12
ENSMUSG00000102697,Pcdhac2,protein_coding,104,268,297,86,174,206,293,351,233,108,168,105
ENSMUSG00000097430,Gm10544,processed_transcript,64,47,77,29,54,55,87,82,37,47,74,52
ENSMUSG00000103456,Gm38097,antisense_RNA,7,7,5,7,5,5,4,4,5,0,4,3
ENSMUSG00000051663,Pcdhb1,protein_coding,0,0,0,0,0,0,1,0,0,0,1,0
ENSMUSG00000051599,Pcdhb2,protein_coding,34,23,36,27,7,24,44,16,14,25,31,23
ENSMUSG00000045498,Pcdhb3,protein_coding,53,57,68,64,42,45,112,36,32,64,46,63
ENSMUSG00000104264,Gm18529,processed_pseudogene,5,2,6,2,1,1,2,2,1,0,6,4
ENSMUSG00000045689,Pcdhb4,protein_coding,97,43,113,99,68,85,93,54,44,63,79,88
ENSMUSG00000063687,Pcdhb5,protein_coding,120,83,99,97,83,78,111,97,79,89,146,152
ENSMUSG00000051678,Pcdhb6,protein_coding,60,45,56,48,33,46,48,34,26,52,40,40
ENSMUSG00000045062,Pcdhb7,protein_coding,107,74,118,125,81,88,123,135,57,95,98,131
ENSMUSG00000045876,Pcdhb8,protein_coding,69,41,88,61,46,39,68,48,19,49,45,88
ENSMUSG00000051242,Pcdhb9,protein_coding,134,118,177,144,116,112,177,116,80,170,161,151
ENSMUSG00000045657,Pcdhb10,protein_coding,94,41,61,53,29,46,68,59,13,70,63,90
ENSMUSG00000051486,Pcdhb11,protein_coding,209,139,189,155,101,110,220,183,105,139,163,169
ENSMUSG00000103985,Gm37446,antisense_RNA,20,1,21,4,14,11,7,5,0,13,15,17
ENSMUSG00000103483,Gm20162,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043458,Pcdhb12,protein_coding,47,27,35,31,38,27,41,34,12,30,22,32
ENSMUSG00000047307,Pcdhb13,protein_coding,125,80,92,77,81,83,111,89,53,119,104,147
ENSMUSG00000044043,Pcdhb14,protein_coding,362,193,272,264,224,257,291,248,93,295,283,326
ENSMUSG00000047033,Pcdhb15,protein_coding,137,75,112,83,99,71,123,91,69,127,105,122
ENSMUSG00000047910,Pcdhb16,protein_coding,532,281,476,359,302,316,496,352,213,441,477,498
ENSMUSG00000046387,Pcdhb17,protein_coding,528,361,490,370,400,390,634,411,250,420,455,553
ENSMUSG00000048347,Pcdhb18,protein_coding,316,118,204,170,158,185,238,158,82,255,213,311
ENSMUSG00000043313,Pcdhb19,protein_coding,464,239,347,357,314,322,426,385,153,468,429,520
ENSMUSG00000046191,Pcdhb20,protein_coding,307,197,238,208,240,198,295,257,192,358,247,332
ENSMUSG00000044022,Pcdhb21,protein_coding,271,132,182,198,154,206,210,186,71,247,151,285
ENSMUSG00000073591,Pcdhb22,protein_coding,552,342,430,504,367,405,478,415,265,546,386,607
ENSMUSG00000104225,4930517L18Rik,lincRNA,0,0,0,1,0,1,0,0,0,0,0,0
ENSMUSG00000050304,Slc25a2,protein_coding,44,20,36,69,37,32,41,30,28,50,42,57
ENSMUSG00000051316,Taf7,protein_coding,625,401,495,561,493,440,614,451,330,601,498,536
ENSMUSG00000102827,Gm8242,transcribed_processed_pseudogene,2,0,4,2,2,3,5,3,0,2,2,6
ENSMUSG00000073590,3222401L13Rik,lincRNA,81,41,68,49,70,74,119,73,18,61,117,45
ENSMUSG00000103144,Pcdhga1,protein_coding,132,56,133,112,94,90,133,76,30,107,138,130
ENSMUSG00000103956,Gm37118,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103332,Pcdhga2,protein_coding,324,251,201,253,261,281,335,231,228,301,349,290
ENSMUSG00000104346,Pcdhga3,protein_coding,324,287,317,275,279,312,350,293,240,331,406,285
ENSMUSG00000103037,Pcdhgb1,protein_coding,297,314,302,238,274,312,420,303,230,317,345,365
ENSMUSG00000103677,Pcdhga4,protein_coding,150,168,221,150,177,141,261,185,114,165,209,196
ENSMUSG00000102748,Pcdhgb2,protein_coding,459,265,443,341,311,407,526,344,221,420,544,442
ENSMUSG00000103567,Pcdhga5,protein_coding,402,428,425,318,344,420,598,362,393,402,483,525
ENSMUSG00000088493,Gm24401,snoRNA,14,5,10,8,6,13,16,9,1,7,14,4
ENSMUSG00000103793,Pcdhga6,protein_coding,528,426,466,418,457,427,694,494,303,562,637,647
ENSMUSG00000104512,Gm37165,antisense_RNA,36,8,27,23,15,24,21,20,1,24,32,26
ENSMUSG00000103472,Pcdhga7,protein_coding,374,235,381,315,297,330,433,309,169,357,424,426
ENSMUSG00000103585,Pcdhgb4,protein_coding,510,312,508,398,451,453,645,452,219,512,652,635
ENSMUSG00000103897,Pcdhga8,protein_coding,351,327,404,311,310,373,539,379,156,396,547,457
ENSMUSG00000103749,Pcdhgb5,protein_coding,615,477,692,489,538,587,855,549,310,707,796,703
ENSMUSG00000102440,Pcdhga9,protein_coding,489,320,543,447,458,483,705,504,264,545,665,602
ENSMUSG00000103088,Pcdhgb6,protein_coding,959,789,813,778,718,726,1114,836,611,943,969,958
ENSMUSG00000097330,Gm26672,processed_transcript,186,82,199,150,154,153,259,154,25,157,224,246
ENSMUSG00000102222,Pcdhga10,protein_coding,0,0,1,0,0,0,0,0,0,1,0,1
ENSMUSG00000104063,Pcdhgb7,protein_coding,436,507,444,379,419,434,571,469,418,514,512,555
ENSMUSG00000102742,Pcdhga11,protein_coding,251,165,245,198,174,218,297,225,115,175,282,264
ENSMUSG00000103081,Pcdhgb8,polymorphic_pseudogene,385,378,400,352,347,353,512,430,272,399,442,436
ENSMUSG00000102428,Pcdhga12,protein_coding,553,719,730,538,570,578,878,606,627,648,791,711
ENSMUSG00000103309,BC037039,antisense_RNA,78,61,82,63,58,56,75,70,51,92,90,93
ENSMUSG00000102918,Pcdhgc3,protein_coding,1697,918,1850,1665,1265,1235,1954,1237,630,1686,1894,1723
ENSMUSG00000023036,Pcdhgc4,protein_coding,575,565,725,498,447,499,789,570,457,622,683,625
ENSMUSG00000102543,Pcdhgc5,protein_coding,378,400,533,381,363,348,567,440,391,489,588,506
ENSMUSG00000102828,Gm38182,processed_transcript,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102713,Gm29994,antisense_RNA,77,27,78,50,37,49,74,37,21,66,73,56
ENSMUSG00000024456,Diaph1,protein_coding,8622,4508,5393,5302,5542,6644,5974,4483,4427,6398,4997,6085
ENSMUSG00000098706,Mir6979,miRNA,9,8,5,10,9,7,7,3,12,9,11,11
ENSMUSG00000024454,Hdac3,protein_coding,1456,1080,1498,1164,1230,1130,1709,1223,846,1314,1499,1283
ENSMUSG00000044024,Rell2,protein_coding,12,9,3,10,4,11,10,5,3,7,8,8
ENSMUSG00000038524,Fchsd1,protein_coding,273,277,268,192,197,261,334,241,310,252,331,261
ENSMUSG00000024451,Arap3,protein_coding,9139,7229,7335,7699,7402,6566,8232,6969,7236,9723,8241,9758
ENSMUSG00000098608,Mir6981,miRNA,5,7,2,0,3,1,7,6,3,6,3,6
ENSMUSG00000098297,Mir6980,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051375,Pcdh1,protein_coding,10270,9131,11291,7919,8685,9980,11425,8887,8243,9494,11549,10249
ENSMUSG00000089983,2010320O07Rik,processed_transcript,32,22,32,7,44,18,29,17,8,34,30,37
ENSMUSG00000097080,1700086O06Rik,lincRNA,133,109,129,97,123,90,145,92,68,130,127,128
ENSMUSG00000066475,Gm10268,processed_pseudogene,33,22,47,23,21,23,24,33,5,30,25,30
ENSMUSG00000024442,0610009O20Rik,protein_coding,1102,1019,1290,802,925,992,1489,962,849,892,1253,943
ENSMUSG00000024440,Pcdh12,protein_coding,1688,2266,2983,1311,1680,1884,3334,2253,1779,1518,3086,1647
ENSMUSG00000060450,Rnf14,protein_coding,3519,1643,2457,3093,2620,2401,2957,1973,1176,3463,2440,3287
ENSMUSG00000089296,Gm23205,snRNA,55,25,22,32,36,31,36,32,13,37,18,40
ENSMUSG00000052102,Gnpda1,protein_coding,368,253,377,251,232,393,417,250,205,285,358,323
ENSMUSG00000088384,Gm24690,rRNA,5,0,0,2,0,1,1,0,0,2,0,1
ENSMUSG00000024425,Ndfip1,protein_coding,2916,1527,2055,2294,1989,2034,2520,1624,1219,2774,1970,2432
ENSMUSG00000024427,Spry4,protein_coding,2688,1815,2278,3201,1826,1671,2696,2375,1344,2990,2291,3729
ENSMUSG00000099111,Gm27369,misc_RNA,36,39,39,42,33,24,32,51,37,50,37,57
ENSMUSG00000099157,Gm27804,misc_RNA,32,32,18,38,25,18,27,29,15,40,33,27
ENSMUSG00000036452,Arhgap26,protein_coding,3067,1270,1480,2502,1985,1802,1744,1293,1168,2984,1549,2740
ENSMUSG00000099488,Gm19774,processed_pseudogene,8,6,3,3,7,6,6,4,6,8,9,15
ENSMUSG00000083766,Gm15335,processed_pseudogene,7,8,10,16,16,6,13,10,7,12,10,25
ENSMUSG00000081773,Gm8302,processed_pseudogene,18,14,14,12,6,9,24,11,2,21,19,16
